@relation context

@attribute demonstrative {0,1}
@attribute position {-1,0,1,2}
@attribute bigram real
@attribute trigram real
@attribute refOther {0,1}
@attribute refTarget {0,1}
@attribute refMultiple {0,1}
@attribute context {0,1}

@data
1,-1,1463,1797,0,0,0,0
0,0,3973,5380,1,1,1,1
1,1,3974,5381,0,0,0,0
1,2,50,2166,1,0,0,0
1,-1,854,3004,0,0,0,0
0,0,847,3005,1,1,1,0
1,1,317,3006,0,0,0,1
1,2,2358,3007,0,0,0,0
0,-1,3975,5382,1,0,0,0
0,0,3976,5383,0,1,0,1
0,1,3977,5384,0,0,0,0
0,2,911,5385,0,0,0,0
0,-1,3978,5386,0,0,0,0
0,0,3979,5387,0,1,0,1
0,1,3980,5388,1,0,0,0
0,2,3981,5389,0,0,0,0
0,-1,70,5390,0,0,0,0
1,0,3982,5391,0,1,0,1
0,1,3983,5392,0,0,0,0
0,2,3984,5393,0,0,0,0
0,-1,337,5394,0,0,0,0
1,0,709,5395,0,1,0,1
0,1,3985,5396,0,0,0,0
0,2,3986,5397,0,0,0,0
0,-1,170,1670,0,0,0,0
0,0,170,1670,0,1,0,1
0,1,559,4932,1,0,0,0
1,2,3987,5398,1,0,0,0
0,-1,2316,2947,0,0,0,0
1,0,287,1865,1,1,1,1
1,1,1065,5399,0,0,0,0
0,2,909,5400,0,0,0,0
1,-1,104,5401,0,0,0,0
0,0,3988,5402,0,1,0,1
0,1,3812,5148,1,0,0,0
0,2,361,399,1,0,0,0
1,-1,2577,5403,0,0,0,0
0,0,288,4314,1,1,1,1
0,1,3989,5404,0,0,0,0
0,2,148,157,0,0,0,0
0,-1,541,3014,0,0,0,0
0,0,2363,3015,1,1,1,1
1,1,386,3016,0,0,0,0
1,2,2364,3017,1,0,0,0
0,-1,726,853,0,0,0,0
0,0,3990,5405,0,1,0,1
0,1,3991,5406,0,0,0,0
0,2,3992,5407,1,0,0,0
0,-1,46,46,0,0,0,0
0,0,462,5408,0,1,0,1
0,1,3993,5409,0,0,0,0
1,2,150,5410,0,0,0,0
0,-1,2156,2828,0,0,0,0
0,0,751,5411,0,1,0,1
0,1,3994,5412,1,0,0,0
1,2,1078,5413,1,0,0,0
1,-1,3995,5414,0,0,0,0
0,0,3996,5415,0,1,0,1
0,1,3945,5416,1,0,1,0
0,2,3997,5417,0,0,0,0
0,-1,3998,5418,0,0,0,0
0,0,50,592,1,1,1,1
0,1,2540,3525,0,0,0,0
0,2,50,5419,0,0,0,0
1,-1,3008,5420,0,0,0,0
0,0,742,5421,0,1,0,1
0,1,3999,5422,0,0,0,0
0,2,459,5423,0,0,0,0
0,-1,50,4183,1,0,0,0
0,0,1254,5424,0,1,0,1
0,1,2380,3037,0,0,0,0
1,2,104,1737,0,0,0,0
0,-1,2378,3033,0,0,0,0
0,0,32,5425,1,1,1,1
1,1,1142,1380,1,0,0,0
0,2,2379,3035,1,0,1,0
0,-1,1850,4313,1,0,0,0
0,0,4000,5426,1,1,1,1
0,1,4001,5427,0,0,0,0
0,2,150,2730,0,0,0,0
0,-1,4002,5428,0,0,0,0
0,0,2520,5429,1,1,1,1
1,1,4003,5430,1,0,0,0
0,2,50,5431,0,0,0,0
0,-1,2228,2819,0,0,0,0
0,0,4004,5432,0,1,0,1
0,1,4005,5433,0,0,0,0
0,2,4002,5428,0,0,0,0
1,-1,337,507,0,0,0,1
0,0,4006,5434,0,1,0,0
0,1,4007,5435,0,0,0,0
0,2,50,5436,1,0,0,0
0,-1,4008,5437,0,0,0,0
1,0,3726,5438,0,1,0,1
0,1,4009,5439,0,0,0,0
0,2,258,282,0,0,0,0
1,-1,4010,5440,0,0,0,0
0,0,4011,5441,0,1,0,1
1,1,4012,5442,0,0,0,0
0,2,4013,5443,1,0,0,0
1,-1,4014,5444,1,0,0,0
0,0,4015,5445,1,1,1,1
0,1,4016,5446,0,0,0,0
0,2,4017,5447,0,0,0,0
1,-1,1850,3285,0,0,0,0
0,0,4018,5448,0,1,0,1
1,1,371,409,0,0,0,0
0,2,34,3875,0,0,0,0
0,-1,4019,5449,0,0,0,0
0,0,4020,5450,1,1,1,1
1,1,4021,5451,0,0,0,0
1,2,4022,5452,0,0,0,0
0,-1,780,5453,1,0,0,0
0,0,4023,5454,1,1,1,1
1,1,4024,5455,1,0,0,0
0,2,117,5456,1,0,0,0
1,-1,4025,5457,0,0,0,0
0,0,1617,5458,0,1,0,1
1,1,4026,5459,0,0,0,0
0,2,617,5460,0,0,0,0
0,-1,61,5461,0,0,0,0
0,0,148,157,0,1,0,1
1,1,4027,5462,0,0,0,0
1,2,1834,5463,1,0,0,0
0,-1,4028,5464,0,0,0,0
1,0,3811,5147,0,1,0,1
0,1,3812,5148,1,0,0,0
0,2,254,2367,0,0,0,0
1,-1,77,576,0,0,0,0
1,0,1755,5465,1,1,1,0
0,1,4029,5466,0,0,0,0
0,2,4030,5467,1,0,0,0
1,-1,4031,5468,0,0,0,0
0,0,1247,5469,1,1,1,1
0,1,1834,5463,0,0,0,0
0,2,4032,5470,0,0,0,0
0,-1,521,5471,0,0,0,0
1,0,4033,5472,0,1,0,1
1,1,4034,5473,0,0,0,0
0,2,909,5474,0,0,0,0
1,-1,4035,5475,1,0,0,0
1,0,4036,5476,0,1,0,0
0,1,377,3672,0,0,0,1
0,2,508,5477,0,0,0,0
0,-1,4037,39,0,0,0,0
0,0,4038,5478,0,1,0,1
0,1,150,5479,0,0,0,0
1,2,4039,5480,1,0,0,0
1,-1,2470,3164,1,0,0,0
0,0,4040,5481,1,1,1,1
1,1,4041,5482,0,0,0,0
0,2,4042,5483,0,0,0,0
0,-1,116,5484,0,0,0,0
0,0,966,5485,0,1,0,1
1,1,4043,5486,0,0,0,0
0,2,4044,5487,1,0,1,0
1,-1,2389,3050,0,0,0,0
0,0,2390,3051,1,1,1,1
0,1,2391,3052,0,0,0,0
0,2,2392,3053,1,0,0,0
1,-1,4045,5488,0,0,0,0
0,0,4046,5489,1,1,1,1
0,1,85,5490,1,0,0,0
0,2,4047,5491,0,0,0,0
0,-1,1841,5492,0,0,0,0
0,0,4048,5493,1,1,1,1
1,1,2063,5494,0,0,0,0
0,2,112,5495,0,0,0,0
0,-1,308,339,0,0,0,0
0,0,99,103,0,1,0,1
0,1,89,4042,0,0,0,0
1,2,3164,5496,0,0,0,0
1,-1,4049,5497,0,0,0,0
0,0,4050,5498,1,1,1,1
1,1,2564,5499,0,0,0,0
0,2,1495,5500,0,0,0,0
0,-1,865,5501,0,0,0,0
1,0,61,5502,0,1,0,1
0,1,50,50,0,0,0,0
1,2,4051,5503,0,0,0,0
0,-1,4052,5504,1,0,0,0
0,0,1932,5505,1,1,1,1
0,1,2797,5506,1,0,0,0
0,2,4053,5507,0,0,0,0
1,-1,386,5508,0,0,0,0
1,0,4054,5509,1,1,1,1
0,1,4055,5510,1,0,1,0
1,2,4056,5511,0,0,0,0
0,-1,4057,5512,1,0,0,0
0,0,4058,5513,0,1,0,1
0,1,4059,5514,1,0,0,0
0,2,4060,5515,1,0,1,0
0,-1,4061,5516,1,0,0,0
0,0,3727,5517,1,1,1,1
1,1,4062,5518,1,0,0,0
0,2,2811,5519,1,0,1,0
1,-1,4063,5520,1,0,0,0
0,0,2973,3884,1,1,1,1
0,1,3893,5521,1,0,0,0
0,2,4061,5516,1,0,0,0
0,-1,4064,5522,0,0,0,0
1,0,150,5523,1,1,1,1
0,1,4065,5524,1,0,0,0
0,2,1121,5525,0,0,0,0
1,-1,4066,5526,0,0,0,0
0,0,1848,5527,1,1,1,1
1,1,77,78,0,0,0,0
1,2,4067,5528,0,0,0,0
0,-1,380,5529,0,0,0,0
1,0,4068,5530,0,1,0,1
0,1,254,5531,0,0,0,0
1,2,4069,5532,0,0,0,0
0,-1,4070,5533,0,0,0,0
0,0,4071,5534,0,1,0,1
0,1,4072,5535,1,0,0,0
0,2,4073,5536,0,0,0,0
0,-1,4074,5537,0,0,0,0
0,0,83,5538,0,1,0,1
1,1,911,5539,0,0,0,0
0,2,4075,5540,0,0,0,0
0,-1,4076,5541,1,0,1,0
0,0,4077,5542,0,1,0,1
0,1,645,2453,0,0,0,0
1,2,104,5543,0,0,0,0
1,-1,55,3061,0,0,0,0
0,0,2397,3062,1,1,1,1
1,1,55,3061,0,0,0,0
0,2,2398,3063,0,0,0,0
1,-1,1850,4313,0,0,0,0
0,0,220,5544,0,1,0,1
1,1,4078,5545,0,0,0,0
0,2,97,104,0,0,0,0
0,-1,84,5546,0,0,0,0
0,0,97,104,0,1,0,1
0,1,4079,5547,0,0,0,0
0,2,4080,5548,0,0,0,0
0,-1,4081,5549,1,0,0,0
0,0,4082,5550,0,1,0,1
0,1,1834,5463,0,0,0,0
0,2,39,39,0,0,0,0
0,-1,4083,5551,0,0,0,0
1,0,2063,5552,1,1,1,1
0,1,39,39,0,0,0,0
1,2,4084,5553,0,0,0,0
0,-1,3421,5554,1,0,0,0
0,0,4085,5555,1,1,1,0
1,1,802,4479,0,0,0,1
0,2,2310,5556,0,0,0,0
0,-1,2399,3064,1,0,1,0
0,0,2400,3065,1,1,1,1
1,1,2401,3066,0,0,0,0
0,2,521,3067,0,0,0,0
0,-1,2152,3068,0,0,0,0
0,0,2349,3069,1,1,1,1
1,1,2402,3070,1,0,0,0
1,2,2403,3071,0,0,0,0
0,-1,4086,5557,0,0,0,1
0,0,4087,5558,1,1,1,0
0,1,4088,5559,0,0,0,0
0,2,2934,5560,0,0,0,0
1,-1,4089,5561,0,0,0,0
1,0,90,5562,0,1,0,1
0,1,4090,5563,0,0,0,0
1,2,4091,5564,1,0,0,0
0,-1,4092,5565,0,0,0,0
0,0,4093,5566,0,1,0,1
1,1,3429,5567,0,0,0,0
0,2,4094,5568,0,0,0,0
1,-1,2394,5569,0,0,0,0
0,0,4095,5570,0,1,0,1
0,1,4096,5571,0,0,0,0
1,2,3298,5572,0,0,0,0
1,-1,4097,5573,0,0,0,0
0,0,4098,5574,1,1,1,1
0,1,4099,5575,0,0,0,0
1,2,1495,5576,0,0,0,0
0,-1,39,39,0,0,0,0
1,0,4100,5577,1,1,1,1
0,1,4101,5578,0,0,0,0
0,2,4102,5579,0,0,0,0
1,-1,4103,5580,0,0,0,0
0,0,361,5581,1,0,0,1
0,1,4104,5582,0,0,0,0
0,2,4105,5583,0,0,0,0
0,-1,4106,5584,0,0,0,0
0,0,4107,5585,1,1,1,1
1,1,4108,5586,0,0,0,0
0,2,4109,5587,0,0,0,0
1,-1,4110,5588,0,0,0,0
0,0,2999,5589,1,1,1,1
0,1,4111,5590,0,0,0,0
0,2,2396,5591,0,0,0,0
0,-1,1417,5592,0,0,0,0
0,0,4112,5593,0,0,0,1
0,1,39,39,0,0,0,0
1,2,4113,5594,0,0,0,0
0,-1,3024,5595,0,0,0,0
0,0,4112,5593,0,0,0,1
0,1,39,39,0,0,0,0
0,2,4114,5596,0,0,0,0
0,-1,2310,5597,0,0,0,0
0,0,4115,5598,1,1,1,1
0,1,4116,5599,1,0,0,0
1,2,4117,5600,0,0,0,0
1,-1,4118,5601,1,0,1,0
0,0,4119,5602,0,1,0,1
0,1,4120,5603,1,0,1,0
1,2,549,5604,0,0,0,0
0,-1,1834,5605,0,0,0,0
0,0,360,1477,0,1,0,1
0,1,508,5291,0,0,0,0
0,2,4121,5606,0,0,0,0
0,-1,34,5607,0,0,0,0
1,0,4122,5608,0,1,0,1
1,1,4118,5601,1,0,1,0
0,2,4119,5609,0,1,0,0
0,-1,4123,5610,1,0,0,0
1,0,4124,5611,1,1,1,0
0,1,4125,5612,0,0,0,1
0,2,2718,3530,1,1,1,0
0,-1,4125,5612,0,0,0,0
0,0,2718,3530,1,1,1,0
1,1,3882,5613,0,0,0,1
0,2,4095,5614,0,0,0,0
0,-1,2404,3072,0,0,0,0
0,0,296,3073,1,1,1,1
0,1,2405,3074,0,0,0,0
1,2,77,78,0,0,0,0
0,-1,4126,5615,1,0,1,0
1,0,77,78,0,1,0,1
1,1,507,5616,0,0,0,0
0,2,97,794,0,0,0,0
0,-1,1213,1469,0,0,0,0
0,0,4127,5617,0,1,0,1
1,1,55,5618,0,0,0,0
0,2,559,5619,0,0,0,0
0,-1,97,5620,0,0,0,0
0,0,50,592,0,1,0,1
0,1,4128,5621,1,0,0,0
0,2,4128,5622,1,0,0,0
0,-1,4129,5623,0,0,0,0
0,0,4130,5624,1,1,1,1
0,1,2357,5625,1,0,0,0
0,2,4131,5626,0,0,0,0
1,-1,34,2177,0,0,0,0
0,0,2420,3096,1,1,1,1
1,1,1078,3097,0,0,0,0
0,2,2421,3098,0,0,0,0
0,-1,3893,5627,1,0,1,0
0,0,1893,2361,0,1,0,1
1,1,487,5628,0,0,0,0
0,2,3603,5629,0,0,0,0
0,-1,4132,5630,0,0,0,0
0,0,34,3875,0,1,0,1
1,1,777,5631,1,0,0,0
0,2,74,5632,0,0,0,0
0,-1,4133,5633,0,0,0,0
0,0,4134,5634,1,1,1,1
0,1,4132,5630,0,0,0,0
0,2,34,3875,0,1,0,0
0,-1,869,39,1,0,1,0
0,0,4135,5635,1,1,1,0
0,1,3382,4501,0,1,0,1
1,2,2438,5636,1,0,0,0
0,-1,4135,5637,1,1,1,0
0,0,3382,4501,0,1,0,1
1,1,2438,5636,1,0,0,0
1,2,3339,4502,0,0,0,0
0,-1,4136,5638,0,0,0,0
0,0,4137,5639,0,1,0,1
0,1,170,5640,0,0,0,0
1,2,827,5641,0,0,0,0
0,-1,4019,5642,0,0,0,0
0,0,4138,5643,1,1,1,1
0,1,780,915,1,0,1,0
0,2,4139,5644,0,0,0,0
0,-1,900,1069,0,0,0,0
1,0,4140,5645,1,1,1,1
1,1,170,5646,0,1,0,0
1,2,4141,5647,0,0,0,0
0,-1,4142,5648,1,0,0,0
0,0,361,5649,0,1,0,1
0,1,4143,5650,0,0,0,0
0,2,4144,5651,0,0,0,0
1,-1,487,5652,0,0,0,0
0,0,4145,5653,1,1,1,1
1,1,4146,5654,0,0,0,0
0,2,4147,5655,0,0,0,0
1,-1,4140,5645,1,1,1,1
1,0,170,5646,0,1,0,0
1,1,4141,5647,0,0,0,0
1,2,4148,5656,0,0,0,0
0,-1,4149,5657,1,0,1,0
0,0,2870,5658,1,1,1,1
0,1,116,5659,0,0,0,0
0,2,2167,5660,0,0,0,0
0,-1,1692,5661,0,0,0,0
1,0,3657,5662,0,1,0,1
0,1,363,1201,0,0,0,0
1,2,50,5663,0,0,0,0
0,-1,2349,5664,0,0,0,0
0,0,4150,5665,0,0,0,1
0,1,4151,5666,0,0,0,0
0,2,1542,1910,0,0,0,0
0,-1,254,5667,1,0,0,0
1,0,4152,5668,0,1,0,1
1,1,4153,5669,0,0,0,0
0,2,4154,5670,1,0,0,0
0,-1,4155,5671,0,0,0,0
0,0,4156,5672,1,1,1,1
0,1,2349,5673,0,0,0,0
1,2,751,5674,0,0,0,0
0,-1,1850,5675,0,0,0,0
0,0,4157,5676,1,1,1,1
1,1,4039,5480,1,0,0,0
1,2,3811,5147,0,0,0,0
0,-1,4158,5677,0,0,0,0
0,0,4159,5678,0,1,0,1
0,1,4160,5679,1,0,0,0
1,2,4161,5680,0,0,0,0
0,-1,152,5681,0,0,0,0
1,0,4162,5682,0,1,0,1
1,1,966,5160,0,0,0,0
0,2,4163,5683,0,0,0,0
1,-1,4164,5684,0,0,0,0
1,0,4165,5685,1,1,1,1
1,1,4166,5686,0,0,0,0
0,2,4167,5687,0,0,0,0
1,-1,194,5688,0,0,0,0
1,0,3139,5689,1,1,1,1
0,1,4168,5690,1,0,1,0
1,2,4169,5691,0,0,0,0
1,-1,104,5692,0,0,0,0
0,0,4170,5693,1,1,1,1
0,1,4171,5694,0,0,0,0
0,2,363,1201,0,0,0,0
0,-1,908,1084,0,0,0,0
0,0,4172,5695,1,1,1,1
0,1,4173,5696,1,1,1,0
0,2,4174,5697,0,0,0,0
0,-1,4172,5695,1,1,1,1
0,0,4173,5696,1,1,1,0
0,1,4174,5697,0,0,0,0
1,2,4175,5698,0,0,0,0
0,-1,4176,5699,0,0,0,0
0,0,4177,5700,1,0,0,1
1,1,52,52,1,0,0,0
1,2,903,1074,0,0,0,0
0,-1,4178,5701,0,0,0,0
0,0,4179,5702,0,1,0,1
1,1,4180,5703,0,0,0,0
0,2,4181,5704,1,0,0,0
0,-1,4182,5705,0,0,0,0
0,0,150,5706,0,1,0,1
1,1,4183,5707,0,0,0,0
0,2,4184,5708,1,0,0,0
0,-1,2108,3149,0,0,0,0
0,0,341,3150,1,1,1,1
0,1,448,3151,0,0,0,0
1,2,124,3152,0,0,0,0
1,-1,966,3089,0,0,0,0
0,0,4185,5709,1,1,1,1
1,1,4186,5710,0,0,0,0
1,2,1213,1469,0,0,0,0
0,-1,4187,5711,0,0,0,0
0,0,4188,5712,0,1,0,1
0,1,4189,5713,0,0,0,0
0,2,4190,5714,0,0,0,0
0,-1,4036,5476,0,0,0,0
1,0,110,5715,0,1,0,1
1,1,1987,5716,0,0,0,0
1,2,4191,5717,0,0,0,0
0,-1,4192,5718,0,0,0,0
0,0,4193,5719,0,1,0,1
0,1,4194,5720,0,0,0,0
0,2,50,5721,0,0,0,0
0,-1,4195,5722,1,0,1,0
0,0,4196,5723,1,0,1,1
0,1,85,5724,0,0,0,0
0,2,4197,5725,0,0,0,0
1,-1,4198,5726,0,0,0,0
1,0,4199,5727,0,0,0,1
0,1,4200,5728,1,0,1,0
1,2,4201,5729,0,0,0,0
1,-1,4202,5730,0,0,0,0
0,0,4199,5731,0,0,0,1
1,1,3122,5267,0,0,0,0
0,2,4203,5732,0,0,0,0
1,-1,2463,3157,0,0,0,0
0,0,2464,3158,1,1,1,0
0,1,1175,1699,0,0,0,0
1,2,2465,3159,1,0,1,0
0,-1,4204,5733,0,0,0,0
0,0,4205,5734,1,1,1,1
0,1,4007,5735,0,0,0,0
1,2,50,50,0,0,0,0
1,-1,1328,2917,0,0,0,0
1,0,104,520,1,1,1,1
0,1,1359,2918,0,0,0,0
0,2,21,2919,1,0,0,0
0,-1,1783,2726,0,0,0,0
1,0,4206,5736,1,1,1,1
0,1,1834,5737,1,0,0,0
0,2,4207,5738,0,0,0,0
0,-1,621,720,0,0,0,0
0,0,4208,5739,0,1,0,1
0,1,559,4932,0,0,0,0
1,2,1766,5284,0,0,0,0
0,-1,4209,5740,0,0,0,0
0,0,4210,5741,0,1,0,1
0,1,508,5291,0,0,0,0
0,2,4211,5742,1,0,0,0
1,-1,1571,5293,0,0,0,0
1,0,4212,5743,0,1,0,1
0,1,582,674,0,0,0,0
0,2,4213,5744,0,0,0,0
0,-1,4213,5744,0,0,0,0
0,0,4214,5745,0,1,0,1
0,1,4209,5740,0,0,0,0
0,2,4210,5741,0,1,0,0
0,-1,3834,5746,1,0,0,0
0,0,4215,5747,0,1,0,1
0,1,4216,5748,0,0,0,0
1,2,799,5749,0,0,0,0
0,-1,4217,5750,0,0,0,0
1,0,4218,5751,0,1,0,1
0,1,359,5752,0,0,0,0
0,2,966,5485,0,0,0,0
1,-1,4219,5753,0,0,0,0
1,0,4220,5754,1,1,1,1
1,1,64,5755,0,0,0,0
1,2,4221,5756,0,0,0,0
0,-1,4222,5757,0,0,0,0
1,0,50,592,0,1,0,1
1,1,1281,5758,0,0,0,0
0,2,4223,5759,1,0,0,0
1,-1,50,5760,1,0,0,0
0,0,4224,5761,0,0,0,1
1,1,4110,5762,1,0,1,0
1,2,50,50,1,0,0,0
1,-1,50,50,1,0,0,0
0,0,2346,5763,0,1,0,1
1,1,4219,5753,0,0,0,0
1,2,4220,5754,1,1,1,0
0,-1,4225,5764,0,0,0,0
1,0,459,5765,1,1,1,0
0,1,559,5766,0,0,0,1
0,2,0,5767,0,0,0,0
1,-1,1074,5768,0,0,0,0
0,0,4226,5769,1,1,1,1
1,1,4227,5770,0,0,0,0
0,2,541,5771,0,0,0,0
1,-1,2470,3164,1,0,0,0
0,0,2316,2947,1,1,1,1
1,1,31,31,0,0,0,0
0,2,50,3165,0,0,0,0
0,-1,4228,5772,0,0,0,0
0,0,4229,5773,0,1,0,1
0,1,4194,5720,0,0,0,0
0,2,50,5774,0,0,0,0
0,-1,4230,5775,0,0,0,0
0,0,3629,5776,1,1,1,1
1,1,3657,5662,0,0,0,0
0,2,1120,5777,0,0,0,0
0,-1,501,5778,1,0,0,0
0,0,4231,5779,0,1,0,1
0,1,4232,5780,0,0,0,0
0,2,501,5778,1,0,0,0
0,-1,4233,5781,0,0,0,0
0,0,4234,5782,0,1,0,1
0,1,4235,5783,0,0,0,0
1,2,4236,5784,0,0,0,0
0,-1,337,5785,0,0,0,0
1,0,97,104,0,1,0,1
1,1,3124,5786,0,0,0,0
0,2,3300,5134,0,0,0,0
1,-1,4237,5787,0,0,0,0
1,0,4238,5788,1,1,1,1
0,1,4239,5789,0,0,0,0
0,2,4240,5790,0,0,0,0
1,-1,2473,3169,1,0,0,0
0,0,50,50,1,1,1,1
0,1,226,431,0,0,0,0
0,2,2474,3170,0,0,0,0
1,-1,698,820,1,0,0,0
0,0,2489,5791,1,1,1,1
0,1,50,2710,0,0,0,0
0,2,124,3152,0,0,0,0
1,-1,4241,5792,1,0,0,0
0,0,4242,5793,0,1,0,1
0,1,4243,5794,0,0,0,0
0,2,4244,5795,0,0,0,0
1,-1,64,5796,0,0,0,0
0,0,4245,5797,1,1,1,1
1,1,296,5798,0,0,0,0
0,2,4246,5799,0,0,0,0
1,-1,4247,5800,0,0,0,0
0,0,4248,5801,1,0,1,1
0,1,4249,5802,0,0,0,0
1,2,52,5803,0,0,0,0
0,-1,52,245,0,0,0,0
1,0,753,5804,1,1,1,1
1,1,841,5805,1,0,1,0
0,2,89,5806,0,0,0,0
1,-1,1960,3171,1,0,0,0
1,0,2475,3172,1,1,1,1
1,1,52,3173,0,0,0,0
1,2,2476,3174,0,0,0,0
1,-1,2478,3176,1,0,0,0
1,0,2479,3177,0,1,0,1
1,1,2480,3178,0,0,0,0
1,2,802,1826,0,0,0,0
1,-1,4095,5807,0,0,0,0
0,0,4250,5808,1,1,1,1
1,1,2479,5809,0,0,0,0
0,2,4251,5810,0,0,0,0
0,-1,4252,5811,0,0,0,0
0,0,4253,5812,0,0,0,0
1,1,4254,5813,1,0,0,1
1,2,4255,5814,0,0,0,0
0,-1,191,5815,0,0,0,0
1,0,52,1098,1,1,1,0
1,1,2823,5816,0,0,0,1
0,2,4256,5817,0,0,0,0
1,-1,104,5818,0,0,0,0
1,0,1254,5819,0,1,0,1
0,1,4257,5820,1,0,0,0
0,2,4258,5821,0,0,0,0
1,-1,4259,5822,1,0,0,0
0,0,4260,5823,0,1,0,1
1,1,4261,5824,0,1,0,0
0,2,4262,5825,0,0,0,0
0,-1,4260,5823,0,1,0,0
1,0,4261,5824,0,1,0,1
0,1,4262,5825,0,0,0,0
0,2,4263,5826,0,0,0,0
0,-1,2486,3183,1,0,1,0
0,0,1961,3184,1,1,1,1
1,1,31,31,0,0,0,0
1,2,50,3165,0,0,0,0
0,-1,2349,5152,1,0,1,0
0,0,3816,5153,0,1,0,1
0,1,2473,5154,0,0,0,0
1,2,4264,5827,1,0,1,0
1,-1,3817,5155,0,0,0,0
1,0,3818,5156,1,1,1,1
1,1,3425,4566,0,0,0,0
0,2,1850,5157,0,0,0,0
0,-1,469,528,1,0,1,0
0,0,4265,5828,1,0,1,1
1,1,1952,5829,0,0,0,0
1,2,1408,5830,0,0,0,0
0,-1,1860,5831,0,0,0,0
0,0,4266,5832,0,1,0,1
0,1,4267,5833,0,0,0,0
0,2,4268,5834,0,0,0,0
0,-1,459,5835,0,0,0,0
0,0,4269,5836,1,1,1,1
0,1,4270,5837,1,0,1,0
0,2,4271,5838,0,0,0,0
0,-1,2324,2956,1,0,0,0
0,0,2325,2957,1,1,1,1
0,1,2326,2958,0,0,0,0
0,2,258,282,0,0,0,0
0,-1,4272,5839,1,0,0,0
0,0,4273,5840,0,1,0,1
0,1,4274,5841,0,0,0,0
0,2,4275,5842,1,0,0,0
1,-1,4276,5843,0,0,0,0
1,0,4277,5844,1,0,0,1
0,1,19,19,0,0,0,0
0,2,4278,5845,0,0,0,0
1,-1,124,5846,0,0,0,0
0,0,4279,5847,1,1,1,1
1,1,4280,5848,0,0,0,0
1,2,4281,5849,0,0,0,0
0,-1,4282,5850,0,0,0,0
0,0,4283,5851,1,0,1,1
1,1,565,5852,0,0,0,0
0,2,39,39,0,0,0,0
1,-1,4284,5853,0,0,0,0
0,0,4285,5854,1,1,1,1
0,1,361,5855,0,0,0,0
1,2,3311,4398,1,0,0,0
0,-1,4286,5856,1,0,0,0
1,0,34,4783,1,0,0,1
0,1,4287,5857,0,0,0,0
1,2,4288,5858,0,0,0,0
0,-1,4289,5859,0,0,0,0
0,0,4290,5860,1,0,1,1
0,1,34,963,0,0,0,0
1,2,4291,5861,0,0,0,0
0,-1,4292,5862,0,0,0,0
1,0,4293,5863,1,0,0,0
1,1,4284,5853,0,0,0,0
0,2,4285,5854,1,1,1,1
1,-1,4294,5864,1,0,0,0
1,0,2357,5865,1,0,0,1
0,1,1340,5866,0,0,0,0
0,2,1850,5867,0,0,0,0
0,-1,1850,5867,0,0,0,0
1,0,2728,5868,1,0,0,1
0,1,559,2993,0,0,0,0
1,2,4276,5843,0,0,0,0
0,-1,361,5855,0,0,0,0
1,0,3311,4398,1,0,0,1
0,1,4288,5858,1,0,1,0
0,2,4286,5856,1,0,0,0
0,-1,4295,5869,1,0,0,0
0,0,2271,5870,0,1,0,1
1,1,3467,5871,0,0,0,0
0,2,4296,5872,0,0,0,0
0,-1,4297,5873,1,0,0,0
0,0,940,5874,0,1,0,1
1,1,316,348,0,0,0,1
1,2,64,5875,1,0,0,0
1,-1,4298,5876,0,0,0,0
0,0,2438,5877,1,1,1,1
0,1,50,50,0,0,0,0
0,2,617,5878,0,0,0,0
0,-1,759,891,0,0,0,0
1,0,4299,5879,1,1,1,1
1,1,4300,5880,0,0,0,1
0,2,4301,5881,1,0,1,0
1,-1,874,5882,0,0,0,0
0,0,4302,5883,0,1,0,1
1,1,4303,5884,0,0,0,0
0,2,3587,5885,0,0,0,0
0,-1,4304,5886,0,0,0,0
0,0,84,5887,1,1,1,1
0,1,4305,5888,0,0,0,0
0,2,4306,5889,0,0,0,0
0,-1,4307,5890,0,0,0,0
0,0,4308,5891,1,1,1,1
0,1,4309,39,0,0,0,0
0,2,2909,5892,0,0,0,0
0,-1,2470,5893,0,0,0,0
1,0,4310,5894,1,1,1,1
1,1,3073,5895,0,0,0,0
0,2,4311,5896,0,1,0,0
0,-1,2728,5897,0,0,0,0
0,0,0,5898,0,1,0,1
0,1,4312,5899,0,0,0,0
0,2,3152,4163,0,0,0,0
1,-1,4313,5900,0,0,0,0
0,0,4314,5901,0,1,0,1
1,1,4315,5902,0,0,0,1
0,2,2529,5903,0,0,0,0
0,-1,4316,5904,0,0,0,0
0,0,3269,5905,0,1,0,1
0,1,4317,5906,0,0,0,0
0,2,3587,5907,1,0,0,0
1,-1,4318,5908,0,0,0,0
0,0,1466,5909,0,1,0,1
0,1,4319,5910,0,0,0,0
0,2,4320,5911,0,0,0,0
1,-1,90,5912,0,0,0,0
1,0,2445,5913,0,1,0,1
1,1,4321,5914,0,0,0,0
0,2,4322,5915,0,0,0,0
1,-1,4323,5916,1,0,0,0
1,0,1879,3453,1,1,1,1
0,1,4324,5917,0,0,0,0
1,2,90,5912,0,0,0,0
0,-1,4325,5918,0,0,0,0
0,0,3005,5919,1,1,1,1
0,1,1209,5920,0,0,0,0
1,2,4326,5921,1,0,1,0
1,-1,853,1838,0,0,0,0
0,0,89,5922,0,1,0,1
1,1,4327,5923,0,0,0,1
1,2,4328,5924,0,0,0,0
0,-1,1913,5925,0,0,0,0
0,0,4329,5926,0,1,0,1
0,1,4330,5927,0,0,0,0
